tag,user,act,exp,par
regex,1062679,4,0.75,4
regex,14104,36,1.91666666667,39
regex,14105,1,1.0,2
regex,276250,7,1.42857142857,9
regex,1324833,1,0.0,0
regex,14116,1,0.0,0
regex,1849127,1,2.0,0
regex,14122,10,2.6,27
regex,14131,0,0,1
regex,14132,11,10.7272727273,6
regex,1587003,1,0.0,0
regex,14143,6,1.66666666667,0
regex,14148,2,12.5,31
regex,14149,1,4.0,3
regex,276294,1,0.0,0
regex,14153,3,1.33333333333,1
regex,800591,1,2.0,0
regex,538452,1,1.0,0
regex,14167,2,9.0,2
regex,276315,1,1.0,0
regex,800608,2,0.5,0
regex,1587046,1,1.0,0
regex,276328,1,0.0,0
regex,14193,1,6.0,2
regex,276344,1,0.0,0
regex,963564,1,0.0,1
regex,800651,1,2.0,0
regex,538514,0,0,2
regex,276382,1,1.0,0
regex,1575238,7,1.42857142857,2
regex,14253,13,2.46153846154,6
regex,14256,4,2.0,2
regex,276403,1,2.0,2
regex,538551,6,1.0,23
regex,276409,1,1.0,0
regex,9204,2,2.5,0
regex,14280,1,0.0,1
regex,276438,0,0,1
regex,800728,1,0.0,0
regex,14302,2,1.0,0
regex,538594,1,1.0,0
regex,264529,1,2.0,0
regex,14312,1,11.0,0
regex,538603,1,3.0,1
regex,14316,1,6.0,0
regex,1325037,1,1.0,0
regex,177149,0,0,1
regex,276473,0,0,1
regex,276478,5,1.8,6
regex,14337,0,0,1
regex,14343,62,3.59677419355,26
regex,538636,1,0.0,0
regex,14351,1,0.0,0
regex,538641,0,0,1
regex,14356,6,3.66666666667,9
regex,276501,1,0.0,0
regex,538646,1,1.0,0
regex,14359,0,0,1
regex,14360,1,0.0,0
regex,1325081,1,2.0,0
regex,14374,1,1.0,1
regex,800817,6,1.5,2
regex,14395,1,1.0,0
regex,1587264,0,0,1
regex,538695,3,0.666666666667,1
regex,276556,14,0.642857142857,2
regex,14419,7,1.0,3
regex,276569,1,0.0,0
regex,1063003,1,0.0,0
regex,538718,6,4.0,1
regex,14433,1,0.0,0
regex,14444,0,0,4
regex,14451,12,3.25,10
regex,14454,1,14.0,0
regex,14456,1,2.0,0
regex,538746,3,2.0,0
regex,14461,1,1.0,0
regex,800894,1,1.0,0
regex,14463,1,2.0,0
regex,14467,2,4.0,3
regex,14484,6,3.0,1
regex,1063062,1,0.0,1
regex,276633,1,0.0,0
regex,1587355,5,1.4,3
regex,1063090,1,3.0,0
regex,1063091,1,3.0,0
regex,14528,0,0,1
regex,1063111,2,0.0,1
regex,14540,1,5.0,0
regex,14558,2,1.0,0
regex,14569,2,2.5,2
regex,1325290,1,1.0,3
regex,276715,1,0.0,0
regex,14606,3,5.33333333333,9
regex,538895,1,1.0,0
regex,801042,6,1.66666666667,5
regex,538921,2,3.0,4
regex,801068,3,1.33333333333,0
regex,14637,26,7.5,23
regex,1063215,1,1.0,0
regex,14645,1,0.0,1
regex,14648,10,26.2,5
regex,14651,5,5.4,4
regex,133514,3,2.0,1
regex,14654,0,0,1
regex,14660,26,4.34615384615,58
regex,89825,3,1.0,0
regex,801098,3,0.333333333333,0
regex,14673,1,0.0,4
regex,801116,0,0,2
regex,14690,2,5.5,2
regex,276846,1,2.0,0
regex,264596,0,0,6
regex,14716,1,3.0,0
regex,1587581,1,-1.0,0
regex,1325442,1,2.0,0
regex,2455,0,0,1
regex,14732,1,5.0,0
regex,539023,1,8.0,0
regex,14738,7,1.71428571429,1
regex,2457,1,1.0,1
regex,14749,2,3.0,1
regex,14750,4,2.25,0
regex,1063333,0,0,4
regex,14768,3,1.0,3
regex,801205,0,0,1
regex,14777,3,11.3333333333,0
regex,14783,4,2.5,2
regex,439371,0,0,1
regex,801220,0,0,4
regex,539085,1,-3.0,3
regex,14799,1,15.0,0
regex,276952,5,5.4,20
regex,539097,2,1.0,0
regex,276959,1,0.0,0
regex,1325539,2,0.5,0
regex,276967,1,0.0,0
regex,276970,1,0.0,0
regex,276993,1,4.0,0
regex,276994,8,1.25,23
regex,539139,1,3.0,0
regex,276999,1,0.0,1
regex,14860,172,6.63953488372,165
regex,539153,3,0.666666666667,5
regex,1849880,1,0.0,0
regex,277020,1,0.0,0
regex,277021,1,0.0,0
regex,801325,0,0,1
regex,14897,26,2.11538461538,7
regex,439390,1,-1.0,0
regex,14902,1,1.0,2
regex,264628,0,0,6
regex,539209,1,0.0,0
regex,539211,0,0,3
regex,14924,7,2.71428571429,3
regex,1063509,1,0.0,1
regex,277084,3,4.0,1
regex,14942,1,2.0,2
regex,14952,1,0.0,0
regex,14955,15,3.33333333333,54
regex,1063532,1,0.0,0
regex,14957,2,0.5,5
regex,14971,1,0.0,0
regex,14977,1,0.0,0
regex,14979,3,1.33333333333,1
regex,277136,0,0,3
regex,1587858,2,0.0,0
regex,277140,0,0,1
regex,15000,1,0.0,0
regex,15004,2,3.0,9
regex,277156,1,2.0,0
regex,277160,5,1.4,0
regex,15018,1,3.0,1
regex,15029,1,1.0,0
regex,15031,22,10.2727272727,3
regex,277176,2,1.5,3
regex,801466,0,0,1
regex,801469,1,3.0,0
regex,100,0,0,1
regex,1063629,1,0.0,0
regex,15055,10,2.8,7
regex,15058,1,11.0,2
regex,15061,1,0.0,2
regex,15064,0,0,1
regex,15066,1,3.0,2
regex,277211,1,0.0,0
regex,15068,1,1.0,0
regex,15075,1,3.0,0
regex,15087,1,-1.0,0
regex,1063664,1,3.0,0
regex,15099,17,1.29411764706,20
regex,262374,1,0.0,0
regex,539394,0,0,1
regex,1063684,0,0,1
regex,15109,1,7.0,0
regex,277256,1,3.0,0
regex,539401,1,5.0,0
regex,539403,1,1.0,2
regex,277260,1,2.0,0
regex,15124,2,5.5,3
regex,15127,2,3.0,2
regex,1325849,1,0.0,0
regex,539419,2,0.5,0
regex,1063712,1,1.0,0
regex,277284,1,0.0,0
regex,277290,2,1.0,6
regex,277291,1,22.0,0
regex,15154,4,5.75,6
regex,15155,0,0,1
regex,277304,19,2.05263157895,14
regex,15161,0,0,2
regex,15165,0,0,1
regex,15168,163,2.67484662577,294
regex,1325901,0,0,2
regex,264675,1,0.0,0
regex,1063770,1,1.0,0
regex,15200,1,2.0,0
regex,15209,1,1.0,0
regex,2636656,1,0.0,0
regex,277370,1,0.0,0
regex,1588095,1,0.0,0
regex,15233,0,0,1
regex,539529,1,0.0,0
regex,15245,9,1.0,8
regex,539542,0,0,1
regex,15255,5,1.0,0
regex,2112410,1,1.0,0
regex,1325979,1,0.0,1
regex,1063839,1,-2.0,0
regex,539554,1,0.0,0
regex,801702,1,0.0,1
regex,15274,2,15.0,1
regex,15275,2,0.0,0
regex,277427,1,2.0,0
regex,526836,0,0,1
regex,1326010,0,0,1
regex,539591,1,0.0,0
regex,15304,1,0.0,0
regex,539599,0,0,2
regex,277471,1,1.0,0
regex,15328,0,0,1
regex,1063913,1,8.0,0
regex,15349,0,0,1
regex,15352,2,0.5,1
regex,277498,1,1.0,0
regex,15360,1,2.0,0
regex,277506,1,1.0,1
regex,277509,1,0.0,0
regex,1588233,1,1.0,0
regex,15371,2,1.0,1
regex,277520,1,1.0,1
regex,801815,0,0,2
regex,1326104,4,0.5,4
regex,539680,1,1.0,0
regex,15393,5,0.6,12
regex,15394,8,1.125,10
regex,1063977,1,0.0,0
regex,15409,2,7.5,0
regex,15416,22,1.90909090909,46
regex,1063996,1,0.0,0
regex,15447,0,0,1
regex,15456,6,20.0,14
regex,657936,0,0,2
regex,15459,70,2.67142857143,67
regex,15464,2,2.5,4
regex,262386,2,0.5,3
regex,801901,3,0.666666666667,0
regex,15472,4,0.25,6
regex,277617,3,1.33333333333,0
regex,277619,1,6.0,0
regex,15479,1,1.0,0
regex,15487,1,7.0,0
regex,539783,1,0.0,0
regex,15498,8,2.375,39
regex,264727,1,0.0,0
regex,539793,1,0.0,0
regex,1400686,0,0,1
regex,1326235,0,0,1
regex,1850527,1,0.0,0
regex,1850535,1,3.0,0
regex,15529,0,0,2
regex,801962,0,0,1
regex,15534,2,2.0,0
regex,15537,26,4.15384615385,52
regex,277683,2,5.5,0
regex,2112692,7,1.28571428571,0
regex,15541,28,1.35714285714,95
regex,1326271,18,0.944444444444,7
regex,917067,1,6.0,0
regex,1064136,1,0.0,0
regex,15570,5,1.0,1
regex,15572,1,0.0,0
regex,277718,3,2.0,3
regex,15595,1,5.0,1
regex,1326316,1,0.0,0
regex,15600,1,0.0,0
regex,802038,0,0,1
regex,15608,1,4.0,1
regex,15614,24,5.16666666667,24
regex,15619,4,1.75,3
regex,15622,36,4.0,21
regex,15625,4,193.75,9
regex,15627,1,0.0,0
regex,1588494,2,2.5,0
regex,15639,0,0,10
regex,1064226,6,2.0,11
regex,277799,1,0.0,0
regex,1588525,1,1.0,0
regex,15667,1,0.0,2
regex,15677,1,2.0,0
regex,15682,11,1.63636363636,3
regex,802117,15,1.0,15
regex,15689,3,7.66666666667,1
regex,15690,0,0,1
regex,15691,0,0,2
regex,15697,4,1.5,12
regex,539997,1,2.0,1
regex,15710,3,0.0,3
regex,15716,1,2.0,1
regex,15720,1,12.0,2
regex,15721,6,2.16666666667,3
regex,1850734,3,2.0,0
regex,15727,0,0,1
regex,15732,1,2.0,0
regex,277879,2,0.5,0
regex,1064325,4,1.75,0
regex,15763,1,31.0,0
regex,15769,2,1.5,0
regex,15770,1,1.0,1
regex,802203,1,0.0,2
regex,277918,0,0,1
regex,15780,3,4.0,2
regex,15785,1,0.0,4
regex,277932,3,0.666666666667,0
regex,15791,1,0.0,0
regex,1326512,1,2.0,4
regex,1064371,1,105.0,0
regex,802230,1,3.0,0
regex,277952,1,1.0,0
regex,15809,4,7.75,5
regex,802246,0,0,1
regex,15816,1,1.0,1
regex,1588690,0,0,1
regex,789070,1,0.0,0
regex,15842,2,1.5,3
regex,15852,2,1.5,0
regex,15861,7,3.42857142857,1
regex,15862,2,2.0,0
regex,264788,1,2.0,0
regex,802302,1,0.0,0
regex,540162,18,1.44444444444,64
regex,15880,14,1.92857142857,20
regex,15890,1,0.0,0
regex,278042,1,0.0,1
regex,1064477,1,0.0,0
regex,15904,2,1.0,0
regex,15906,2,3.0,2
regex,15908,2,1.0,0
regex,278064,15,0.8,1
regex,15928,0,0,1
regex,15934,14,2.92857142857,5
regex,15950,1,0.0,1
regex,540245,2,1.0,1
regex,540247,1,0.0,0
regex,1064536,1,0.0,0
regex,15962,0,0,2
regex,802397,1,-1.0,0
regex,1064549,1,0.0,0
regex,802407,1,0.0,0
regex,15981,0,0,1
regex,15982,3,5.66666666667,4
regex,802415,1,-2.0,0
regex,15985,0,0,1
regex,1588853,1,1.0,0
regex,540286,2,1.0,1
regex,16002,1,4.0,0
regex,16005,2,3.0,0
regex,1064584,1,-1.0,0
regex,16012,5,1.2,1
regex,16023,1,0.0,0
regex,540312,3,1.33333333333,6
regex,16026,1,64.0,0
regex,16027,3,1.0,0
regex,1851041,1,0.0,1
regex,16035,2,0.5,3
regex,16036,2,1.5,1
regex,278185,1,6.0,3
regex,16045,1,3.0,0
regex,16050,1,9.0,0
regex,1064629,1,2.0,0
regex,278198,1,1.0,0
regex,16059,1,0.0,0
regex,540352,3,1.0,4
regex,802500,0,0,1
regex,16076,13,4.61538461538,78
regex,1588941,4,-0.5,0
regex,16082,1,0.0,0
regex,1064659,6,0.666666666667,2
regex,16084,1,1.0,1
regex,16089,1,1.0,0
regex,536,3,8.33333333333,2
regex,1588978,1,1.0,3
regex,1326841,1,-1.0,0
regex,278266,1,0.0,0
regex,1064714,1,1.0,0
regex,16143,7,2.0,1
regex,16148,3,1.66666666667,2
regex,1064728,0,0,1
regex,278301,0,0,1
regex,540447,0,0,1
regex,540453,1,1.0,0
regex,16172,0,0,1
regex,1851186,1,0.0,0
regex,802614,0,0,1
regex,1007583,0,0,2
regex,1064767,4,0.5,7
regex,1326913,2,1.5,2
regex,16199,1,0.0,0
regex,1064776,0,0,2
regex,1326922,1,4.0,0
regex,16204,0,0,2
regex,16219,1,2.0,3
regex,1326941,1,0.0,0
regex,16239,1,0.0,1
regex,16240,3,2.33333333333,0
regex,278385,1,0.0,0
regex,802696,1,0.0,0
regex,16266,1,5.0,0
regex,16271,2,5.5,0
regex,16272,0,0,3
regex,16295,1,1.0,2
regex,16299,0,0,2
regex,16306,35,1.2,15
regex,16308,1,2.0,0
regex,278457,0,0,1
regex,16322,0,0,1
regex,16342,1,0.0,0
regex,16352,0,0,1
regex,802791,0,0,1
regex,16361,1,1.0,1
regex,16363,1,5.0,1
regex,16368,2,2.0,0
regex,540665,0,0,1
regex,16391,2,0.0,2
regex,16399,2,8.0,0
regex,1327124,1,0.0,0
regex,16406,4,2.25,1
regex,278551,1,0.0,0
regex,1851417,0,0,1
regex,16414,2,2.0,3
regex,16417,31,15.8387096774,34
regex,802855,1,2.0,0
regex,540717,1,2.0,0
regex,16431,1,1.0,0
regex,16434,2,2.5,0
regex,16448,1,6.0,2
regex,177505,2,2.5,4
regex,352268,24,1.83333333333,8
regex,16460,0,0,1
regex,540753,1,2.0,2
regex,1589336,1,0.0,0
regex,16473,3,3.33333333333,0
regex,16476,1,2.0,0
regex,16487,4,7.75,7
regex,16501,1,1.0,0
regex,16509,1,4.0,0
regex,16511,6,0.333333333333,5
regex,16513,0,0,1
regex,1589386,1,2.0,0
regex,2754,2,2.0,0
regex,16526,1,11.0,0
regex,540815,1,4.0,0
regex,1589395,0,0,2
regex,16534,1,2.0,0
regex,16542,4,1.5,1
regex,802977,3,0.333333333333,0
regex,16548,1,2.0,0
regex,16549,1,1.0,2
regex,16559,0,0,1
regex,802993,2,1.0,0
regex,16562,1,2.0,0
regex,802997,0,0,1
regex,1327295,4,1.75,4
regex,16582,1,0.0,2
regex,540873,1,0.0,1
regex,16587,1,0.0,10
regex,278732,0,0,1
regex,16592,1,1.0,0
regex,278739,3,0.0,0
regex,540890,1,1.0,0
regex,1065180,1,0.0,4
regex,1065197,3,0.333333333333,26
regex,16623,0,0,4
regex,16632,8,7.25,9
regex,16633,1,0.0,0
regex,16634,1,0.0,0
regex,540929,1,0.0,0
regex,614443,2,1.0,0
regex,16645,5,1.2,5
regex,16663,0,0,1
regex,1851672,3,0.0,1
regex,1065241,5,2.8,5
regex,16668,4,1.25,0
regex,540962,2,0.0,1
regex,1065251,2,0.5,1
regex,1589540,0,0,3
regex,540965,2,0.0,0
regex,540968,1,6.0,1
regex,16685,0,0,2
regex,1327409,2,1.0,0
regex,803124,1,3.0,0
regex,803127,1,1.0,0
regex,278842,3,0.333333333333,0
regex,16703,0,0,2
regex,1851723,1,0.0,1
regex,541005,4,0.75,1
regex,16720,1,2.0,1
regex,16722,1,5.0,0
regex,278878,3,0.666666666667,0
regex,803167,1,3.0,0
regex,16744,1,8.0,1
regex,278889,8,1.375,4
regex,541038,17,1.17647058824,47
regex,278899,13,2.23076923077,12
regex,16757,1,2.0,0
regex,541058,1,1.0,1
regex,278918,1,1.0,0
regex,16777,2,16.0,6
regex,16779,1,1.0,0
regex,16782,4,2.0,4
regex,16784,5,2.8,3
regex,16785,2,0.0,1
regex,16800,8,0.625,7
regex,541091,112,2.46428571429,154
regex,16805,1,1.0,0
regex,1065394,1,1.0,0
regex,16822,1,1.0,1
regex,16827,9,3.44444444444,9
regex,16828,1,0.0,0
regex,16830,1,5.0,0
regex,278976,5,0.2,0
regex,1589699,10,1.3,8
regex,1589700,1,0.0,5
regex,541127,1,1.0,0
regex,1065422,1,2.0,0
regex,541137,1,9.0,1
regex,1065429,5,0.4,3
regex,16855,2,2.5,0
regex,1327576,1,6.0,0
regex,16876,1,0.0,0
regex,16877,2,0.0,0
regex,16883,23,4.13043478261,7
regex,16886,0,0,2
regex,16892,2,2.5,0
regex,803335,0,0,2
regex,541193,2,6.0,0
regex,236247,0,0,1
regex,541208,0,0,2
regex,1065503,1,1.0,0
regex,16940,1,0.0,1
regex,16942,0,0,4
regex,16947,1,0.0,0
regex,1065525,0,0,2
regex,16954,1,0.0,0
regex,16959,2,1.5,6
regex,279104,1,2.0,0
regex,279130,4,1.25,2
regex,803420,1,5.0,0
regex,541277,1,2.0,0
regex,803425,1,1.0,0
regex,1619388,1,1.0,0
regex,803434,0,0,2
regex,1065586,2,6.0,0
regex,17017,6,0.5,5
regex,1327740,1,0.0,0
regex,803458,1,1.0,0
regex,17027,3,1.66666666667,5
regex,17028,2,2.0,6
regex,17032,1,0.0,0
regex,17034,6,3.16666666667,19
regex,1327755,1,0.0,0
regex,17041,4,3.25,0
regex,541334,0,0,1
regex,17052,1,1.0,0
regex,279204,2,0.0,0
regex,17064,1,21.0,0
regex,17074,0,0,1
regex,1269876,0,0,1
regex,17085,0,0,1
regex,803518,1,1.0,0
regex,17091,8,3.125,2
regex,17095,3,6.33333333333,0
regex,1065687,2,2.0,3
regex,1065693,1,1.0,0
regex,541408,1,0.0,0
regex,17121,8,21.5,6
regex,17122,4,2.75,1
regex,17123,1,0.0,0
regex,541412,1,1.0,0
regex,279277,1,1.0,0
regex,541431,1,2.0,0
regex,17145,0,0,1
regex,17160,26,13.8461538462,20
regex,279307,3,2.33333333333,1
regex,1065740,1,2.0,0
regex,17172,2,13.5,0
regex,17174,1,113.0,4
regex,17176,3,3.66666666667,0
regex,17201,0,0,1
regex,133939,54,2.77777777778,70
regex,1065783,2,3.0,0
regex,1065786,0,0,1
regex,17211,10,0.3,5
regex,17215,1,0.0,0
regex,1065793,1,-1.0,1
regex,279372,5,1.2,0
regex,17232,5,1.4,3
regex,803672,1,0.0,0
regex,279393,1,0.0,2
regex,279395,7,1.0,6
regex,279404,1,1.0,1
regex,279412,0,0,2
regex,17279,5,2.8,4
regex,17287,11,0.818181818182,15
regex,1065868,1,4.0,3
regex,17300,18,1.38888888889,58
regex,17307,1,3.0,0
regex,279452,2,4.5,0
regex,17312,5,13.4,3
regex,17315,0,0,1
regex,17320,1,13.0,0
regex,1065897,1,0.0,0
regex,1328043,5,0.4,0
regex,279470,1,16.0,0
regex,483486,27,2.0,31
regex,17335,5,1.2,4
regex,17336,1,34.0,0
regex,279482,1,1.0,0
regex,17339,1,0.0,4
regex,17343,2,0.5,3
regex,803787,1,2.0,1
regex,17360,1,1.0,3
regex,803801,0,0,4
regex,17371,2,1.5,0
regex,279516,0,0,4
regex,17373,1,0.0,1
regex,1313616,0,0,1
regex,17381,1,0.0,0
regex,17382,1,1.0,3
regex,2897,1,3.0,0
regex,17389,119,4.26050420168,224
regex,279539,1,1.0,0
regex,541686,3,2.33333333333,14
regex,279554,1,0.0,1
regex,17413,1,5.0,2
regex,279558,0,0,1
regex,17428,1,0.0,0
regex,279573,2,0.0,0
regex,17439,3,1.66666666667,0
regex,17440,1,2.0,0
regex,17443,1,0.0,0
regex,803876,2,2.0,1
regex,17447,9,1.55555555556,22
regex,279597,3,15.6666666667,2
regex,1066031,62,1.82258064516,34
regex,279600,2,0.5,1
regex,17461,1,2.0,0
regex,279608,7,0.428571428571,8
regex,541765,1,1.0,1
regex,803910,1,0.0,0
regex,279623,3,1.0,3
regex,279627,32,6.9375,38
regex,803923,4,0.75,2
regex,17492,2,1.0,0
regex,17493,1,2.0,1
regex,17498,2,7.0,0
regex,279644,1,0.0,2
regex,1852509,1,1.0,0
regex,17507,1,2.0,0
regex,17512,1,3.0,0
regex,17514,1,0.0,0
regex,17516,19,3.10526315789,26
regex,17523,2,1.0,0
regex,279671,2,0.0,0
regex,279684,1,1.0,1
regex,541842,0,0,2
regex,803997,0,0,1
regex,279711,1,0.0,0
regex,17577,1,5.0,0
regex,17604,1,2.0,0
regex,17621,1,0.0,0
regex,17624,5,4.2,4
regex,1328348,1,0.0,0
regex,541917,3,-0.666666666667,0
regex,17635,2,1.5,1
regex,17637,9,5.55555555556,1
regex,17651,3,0.333333333333,0
regex,804091,2,1.0,0
regex,17663,3,1.33333333333,1
regex,1066244,1,-1.0,0
regex,279815,1,0.0,0
regex,17674,1,0.0,0
regex,90328,1,0.0,0
regex,17700,1,3.0,1
regex,17712,1,0.0,0
regex,1066291,1,0.0,0
regex,17716,1,1.0,0
regex,1328437,0,0,1
regex,1328439,4,1.25,2
regex,17743,2,7.5,0
regex,542044,1,0.0,0
regex,17766,1,1.0,0
regex,1590632,1,2.0,0
regex,17772,0,0,2
regex,716373,1,1.0,1
regex,17776,2,0.0,2
regex,17785,0,0,1
regex,17787,2,1.0,1
regex,1328508,1,1.0,1
regex,17791,0,0,1
regex,804241,1,0.0,0
regex,279966,10,0.7,1
regex,279967,1,-2.0,0
regex,1270000,0,0,1
regex,17826,0,0,1
regex,17832,4,0.75,2
regex,17833,1,0.0,1
regex,279982,1,3.0,1
regex,17846,1,47.0,0
regex,17847,2,1.0,3
regex,280000,1,0.0,1
regex,804289,3,0.333333333333,0
regex,804305,1,1.0,0
regex,17875,1,3.0,6
regex,17876,1,3.0,1
regex,17887,2,7.0,0
regex,17891,2,6.0,1
regex,17911,0,0,1
regex,17916,1,5.0,0
regex,17917,1,2.0,0
regex,17919,2,1.0,1
regex,1590788,4,0.25,0
regex,17945,7,1.28571428571,27
regex,280104,0,0,1
regex,542251,0,0,2
regex,17964,32,8.0625,109
regex,17977,1,0.0,1
regex,1066560,1,0.0,1
regex,2999,0,0,1
regex,1328718,1,1.0,5
regex,280143,10,0.6,9
regex,1066581,0,0,1
regex,804447,1,0.0,0
regex,18017,1,18.0,0
regex,542308,0,0,1
regex,280173,1,0.0,0
regex,18037,1,3.0,0
regex,18038,1,2.0,0
regex,18061,3,1.0,3
regex,542358,1,2.0,0
regex,18071,4,1.25,0
regex,18077,3,2.0,1
regex,280222,5,1.2,3
regex,1328806,1,1.0,0
regex,542377,1,1.0,0
regex,18091,1,3.0,6
regex,18093,1,5.0,0
regex,18096,1,2.0,0
regex,18097,27,4.96296296296,60
regex,280244,2,1.0,4
regex,18103,2,0.5,2
regex,1590971,1,0.0,0
regex,542398,1,1.0,3
regex,1066703,1,0.0,0
regex,542416,1,2.0,0
regex,804564,1,1.0,0
regex,18148,0,0,1
regex,18154,15,6.73333333333,5
regex,18157,27,2.7037037037,62
regex,18160,2,0.5,0
regex,280314,3,2.33333333333,3
regex,542461,1,0.0,0
regex,18180,15,2.66666666667,12
regex,280329,1,0.0,2
regex,18187,3,0.666666666667,5
regex,804621,2,0.5,0
regex,18192,21,1.04761904762,43
regex,18196,7,1.42857142857,1
regex,18197,0,0,1
regex,18201,1,0.0,0
regex,804637,1,1.0,0
regex,18210,14,0.714285714286,13
regex,920539,2,1.5,0
regex,18219,1,2.0,3
regex,439944,1,0.0,1
regex,542517,2,2.0,1
regex,439945,1,2.0,0
regex,396255,1,2.0,0
regex,18243,1,9.0,0
regex,18245,1,0.0,0
regex,18248,2,0.5,0
regex,1066828,4,1.75,17
regex,18255,4,0.25,0
regex,18256,2,0.5,0
regex,18264,0,0,1
regex,542553,1,1.0,0
regex,18266,1,3.0,0
regex,804699,1,0.0,0
regex,18274,0,0,1
regex,18275,5,1.6,2
regex,18284,0,0,1
regex,1066861,0,0,1
regex,1329006,1,0.0,0
regex,18292,0,0,1
regex,542582,1,-1.0,0
regex,18295,4,0.5,1
regex,18300,1,0.0,0
regex,280449,9,1.66666666667,14
regex,18308,2,0.5,0
regex,804741,2,1.5,2
regex,18310,1,2.0,0
regex,1066894,1,0.0,0
regex,280474,1,1.0,1
regex,804773,0,0,6
regex,280490,2,1.5,0
regex,1329075,0,0,2
regex,18356,2,1.5,0
regex,804799,2,-0.5,1
regex,280512,1,0.0,0
regex,18370,1,1.0,0
regex,804813,1,0.0,0
regex,18382,1,5.0,0
regex,804819,1,0.0,0
regex,1329111,2,3.0,1
regex,18392,1,1.0,0
regex,18393,167,7.40119760479,58
regex,18405,1,0.0,1
regex,1329126,0,0,1
regex,18408,1,-1.0,0
regex,18413,1,0.0,0
regex,804867,1,1.0,0
regex,280581,1,0.0,0
regex,221528,0,0,1
regex,542740,1,1.0,0
regex,280598,17,1.70588235294,27
regex,280602,1,0.0,0
regex,46768,0,0,1
regex,18475,0,0,3
regex,18484,1,0.0,1
regex,18493,1,4.0,0
regex,804929,0,0,1
regex,745825,1,0.0,0
regex,280650,0,0,1
regex,18511,23,1.82608695652,33
regex,18515,12,2.0,9
regex,18518,4,0.5,2
regex,542810,1,1.0,0
regex,542815,1,0.0,0
regex,18529,2,129.0,2
regex,280684,0,0,1
regex,18542,0,0,1
regex,804976,6,1.83333333333,7
regex,1853556,0,0,1
regex,280693,2,0.0,2
regex,18552,1,25.0,1
regex,18565,12,1.0,10
regex,805003,1,1.0,0
regex,18573,5,0.2,10
regex,1329296,2,2.5,0
regex,280730,3,2.0,6
regex,805030,1,47.0,0
regex,183929,1,1.0,0
regex,18601,7,1.42857142857,3
regex,1051677,2,0.0,0
regex,1329331,3,1.33333333333,4
regex,18615,1,8.0,1
regex,280760,1,1.0,0
regex,18625,5,2.6,2
regex,1591490,1,2.0,0
regex,18631,1,-2.0,0
regex,18635,1,3.0,0
regex,18636,3,3.33333333333,1
regex,18641,1,2.0,0
regex,18642,3,2.0,0
regex,18645,2,3.0,0
regex,1329367,0,0,3
regex,18660,1,6.0,0
regex,18664,0,0,1
regex,18665,0,0,1
regex,1591531,1,0.0,0
regex,113601,1,1.0,0
regex,280833,0,0,2
regex,280842,0,0,1
regex,542993,1,0.0,1
regex,18706,0,0,1
regex,18716,1,0.0,0
regex,543005,1,3.0,0
regex,18729,1,0.0,0
regex,18737,1,2.0,0
regex,18745,3,3.0,1
regex,18747,2,3.0,0
regex,18752,1,0.0,0
regex,543041,2,0.5,2
regex,18756,0,0,3
regex,543048,1,4.0,0
regex,1067339,0,0,1
regex,18768,2,2.0,12
regex,18770,8,6.0,4
regex,18771,385,3.9012987013,718
regex,18774,6,6.16666666667,3
regex,1067353,1,0.0,0
regex,1591657,1,1.0,0
regex,805227,1,5.0,0
regex,18796,4,1.75,7
regex,18797,7,14.7142857143,12
regex,543087,1,0.0,0
regex,18802,1,13.0,0
regex,18804,1,0.0,3
regex,1591669,0,0,2
regex,1329529,3,2.0,0
regex,18811,1,1.0,0
regex,1067391,1,2.0,0
regex,543106,1,5.0,0
regex,805252,2,1.5,4
regex,18821,1,0.0,1
regex,280972,1,0.0,3
regex,543128,1,1.0,1
regex,543136,0,0,1
regex,18850,3,3.66666666667,1
regex,280995,2,22.0,2
regex,18852,14,2.0,5
regex,18866,1,2.0,1
regex,281028,1,4.0,4
regex,1067466,0,0,1
regex,1329611,0,0,1
regex,18893,3,2.66666666667,3
regex,18895,2,0.5,1
regex,281043,3,4.0,0
regex,18901,1,12.0,0
regex,18907,3,14.0,2
regex,18914,45,3.57777777778,46
regex,543205,7,1.85714285714,7
regex,1853939,1,1.0,0
regex,543220,0,0,1
regex,18936,161,33.0621118012,124
regex,281084,0,0,1
regex,18941,0,0,3
regex,18950,3,0.333333333333,1
regex,18961,1,0.0,0
regex,281108,3,3.0,9
regex,805405,1,0.0,0
regex,18986,1,1.0,2
regex,805422,1,0.0,0
regex,18995,1,3.0,0
regex,805431,1,1.0,0
regex,543296,2,0.0,0
regex,543303,2,1.0,5
regex,19020,0,0,4
regex,543315,1,1.0,1
regex,543318,1,3.0,0
regex,19032,1,0.0,1
regex,281180,0,0,1
regex,19038,2,5.5,1
regex,309011,1,1.0,0
regex,543353,1,0.0,0
regex,19068,70,3.94285714286,184
regex,527466,3,0.333333333333,1
regex,19072,1,0.0,0
regex,19074,0,0,1
regex,19079,1,0.0,0
regex,543368,1,6.0,0
regex,658540,1,2.0,0
regex,1067663,1,5.0,2
regex,19097,2,0.0,2
regex,19100,1,3.0,0
regex,281252,7,1.85714285714,2
regex,19110,1,9.0,0
regex,543411,1,0.0,0
regex,805556,1,2.0,3
regex,19130,1,0.0,0
regex,1067717,4,1.25,2
regex,1854152,1,0.0,0
regex,19147,1,0.0,0
